id,title,description,price,rating,sales_volume,reviews_count,asin,image_link
795388bf-9d6c-4a32-8812-f23d46958e6c,"Aeons End The Nameless 2nd Edition by Indie Boards and Cards, Strategy Board Game","""CATAN connoisseurs rejoice! A digital fan-favorite for many years, CATAN – Treasures, Dragons & Adventurers adds depth and variety to CATAN, Seafarers, and Cities & Knights. It’s a set of scenarios for the truest CATAN fans. You and your opponents will defeat dragons, dig canals, and discover islands off the Catanian coast—along with all the treasures they conceal. With a plethora of new game components, this game is a must-have for dedicated players who love to modify existing scenarios or get creative to invent their own maps and scenarios. Let your imagination run wild! This set of six scenarios requires CATAN, and the Seafarers and Cities & Knights expansions.""",0.0,0.0,0,0,B071ZTDMYW,https://m.media-amazon.com/images/I/81qcPR12gTL._AC_SL1500_.jpg
dc946343-e7c3-429c-9013-5838a5d6b1d8,"Mattel Games Blokus Trigon Strategy Board Game, Family Game for Kids & Adults with Hexagonal Board & Triangular Pieces (Amazon Exclusive)","Mrs. Plumpert's prized pot pie has gone missing, and now it's a chicken Chase to crack the case! In Outfoxed, you move around the board to gather clues, then use the special evidence Scanner to rule out suspects. You have to work together quickly because the guilty fox is high-tailing it towards the exit! Will you halt the hungry hooligan before it flies The coop or will you be Outfoxed?",33.99,4.8,100+ bought in past month,3351,B001P06GXY,https://m.media-amazon.com/images/I/81R93DBRtsL._AC_SL1500_.jpg
b79e4808-7e0b-47eb-968a-5048d26f69bd,"Wack A Balloon - Strategy Balloon Popping Game for Kids and Adults, Family Game Night Favorite, Perfect for Holiday, Party, Classroom Games","Product Description ​It's a chip off the ole Blokus® but with a challenging twist! Each Triangular Trigon piece you play must touch at least one other piece of the same color, but only at the corners! Angles jut in every direction, so new strategies are always evolving. Think carefully! You can block and be blocked at any moment! The game ends when no more pieces can be placed down, and the player with the lowest number remaining wins! Quick to learn, challenging to master. For 2 - 4 players, ages 7 and up. Includes 1 recessed game board, 88 Trigon pieces in four bright translucent colors, and guide.​ From the Manufacturer Blokus Trigon re-imagines the classic Blokus strategy game from a whole new angle – instead of squares, each Trigon piece is formed of one or more triangles. Players take turns placing pieces of their chosen color on the board. Each new piece must touch at least one other piece of the same color, but only at the corners! The player who places the most triangles wins!",31.49,4.3,200+ bought in past month,129,B0CSF2JCTK,https://m.media-amazon.com/images/I/71bIIY2lRlL._AC_SL1080_.jpg
3b663c31-39ef-434b-8c9a-a549408d6d44,"Sorcerer City Board Game | -Tile Laying and Deck Building Strategy Game of Wizard Architects, for Teens and Adults, 1-6 Players","In Living Forest, you play as a nature spirit who will try to save the forest and its sacred tree from the flames of Onibi. But you are not alone in your mission as the animal guardians have come together to lend a hand around the Circle of Spirits where you progress. Each turn, they bring you valuable elements, so try to combine your team of animal guardians as best as possible to carry out your actions, but be careful because some are lonely and do not like to be mixed with others...",0.0,0.0,0,0,B07MJTPQQK,https://m.media-amazon.com/images/I/71J8D+bhxRL._AC_SL1500_.jpg
1727c953-dc62-4403-999f-6fde2af4e50e,Living Forest Board Game - Nature Themed Strategy Game for Kids and Adults - Ages 8+ - 2-4 Players - Average Playtime 40 Minutes - Made by Ludonaute,"SORCERER CITY: Entire city blocks built by magical forces. Buildings rotating in crazy directions. Neighborhoods forming and reforming in the quest for prestige. Welcome to Sorcerer City!Build! As a city-building wizard, you have two minutes to place your tiles and build a magical city to produce Magic, Money, and Influence. But beware! Monsters are lurking in the city and may disrupt your plans. Buy! Purchase powerful new tiles and magical abilities to use as you tear down your city and rebuild it better and better each year. Score! Use your Magic, Money, and Influence to earn Prestige. Can you rise to become the most prestigious sorcerer in Sorcerer City?It’s the perfect game to bring out on your next game night or party! Each game lasts 45-60 minutes.WHAT’S INCLUDED IN THE BOX? Sorcerer City includes: Starter tiles and market tiles, Monster Tiles, Rainbow tiles, Artifact tiles, Influence Rewards board, Market board, Prestige tokens, score trackers, surplus tokens, wooden markers, Transform, Influence and Mystery Player cards, and the rule book.",0.0,0.0,0,0,B0CFG1P9L1,https://m.media-amazon.com/images/I/61Em7JsYEsL._AC_.jpg
68c8680d-ac8e-4624-8f6a-aff5c0af3afa,Blokus Strategy Board Game Bundle with Mr Dice Drawstring Bag,"Blokus strategy board game bundle with Mr Dice drawstring bag. Stake your claim and protect your territory with Blokus game! There's just one rule: each piece you play must touch at least one other piece of the same color, but only at the corners! It takes less than a minute to learn but has depth to challenge your whole family. Each player gets a set of 21 pieces - red, blue, green, or yellow - then takes turns placing them on the board. The goal is to fit the most pieces on the board. The game ends when no one can place any more pieces. Everyone counts the squares in their unplayed pieces and the player with the lowest score wins! Easy to learn and great for families, Blokus is the fast-paced strategy game that delivers ""One Rule, Endless Possibilities!"" Ages 7 yrs +",37.99,4.6,100+ bought in past month,58,B08Z1HWPQX,https://m.media-amazon.com/images/I/71DnK8+lL7L._AC_SL1500_.jpg
09d50837-0ba2-4235-a411-5217b5c99b08,19 x19 Folding Go Game Set Board with and Bamboo Bowls and Imitation Jade Go Pieces - Classic Strategy Board Game (Weiqi) Beginner Booklet The Essential Rules of Go,"Go belongs to the strategic duo chess game. Name 'Go'. Originating from China, Go uses a rectangular checkerboard and black and white circular pieces for playing.
The standard game size is 19x19, 0.86 inches by 0.94 inches (2.2 centimeters square inches and 2.4 centimeters), and the grid board size is 18.71 x 17.33 x 0.98 inches (47.5 x 44 x 2.5 centimeters). The folding size is 17.33 x 9.45 x 1.97 inches (44 x 24 x 5 centimeters).
A standard Go board that can be folded, equipped with a chess piece storage box, where chess pieces can be stored for easy carrying. You can carry it with you when traveling or going out.
No longer worry about a large chessboard.
The size of Go pieces is 2.2x2.2 centimeters (0.86 x 0.86 inches), with 180 white pieces and 181 black pieces.
It can be used as an educational tool for children in classic Go games or as a gift for children's elders.",0.0,0.0,0,0,B0BXH1LMF8,https://m.media-amazon.com/images/I/81li90SbZUL._AC_SL1500_.jpg
3dc0d5a2-4136-4c68-b420-62cdf02a4388,"Distilled: Cask Strength - 55 Card Mini Expansion, Spiritied Strategy Board Game, New Upgrades & Flavors, Ages 14+, 1-5 Players","DISTILLED: CASK STRENGTH is a mini-expansion for Distilled, designed to add a touch more complexity and variety to the game. This expansion has four parts: new distillery upgrades, special flavors, upgraded premium ingredients, and an exciting new dynamic market mechanic. some or all of the current sugar cards for additional complexity and combos. Dynamic Market: We've created a new dynamic market, which presents players with more economically driven decisions that will arise and change throughout the game. Fun Flavors and Upgrades: We've added four new unique flavor cards (with a special effect!) and four new, advanced-level Distillery Upgrades to add a bit more crunch to your engine building. Includes 32 Upgraded Premium Ingredient cards, 12 Dynamic Market cards, 4 Distillery Upgrade cards, 4 Flavor Cards, 3 Cask Strength Rules cards",17.99,4.7,50+ bought in past month,9,B0DCH8R1H7,https://m.media-amazon.com/images/I/61LjzGDy2WL._AC_SL1500_.jpg
ebf9e7de-9e7e-47e0-b55e-c21acb03e161,"Melissa & Doug Suspend Family Game (31 pcs) - Wire Balance Game, Family Game Night, Family Activities, Games For Kids Ages 8+","['https://m.media-amazon.com/images/S/aplus-media-library-service-media/e89900e5-c476-467f-9517-dc0417dfd83e.__CR0,0,1464,625_PT0_SX1464_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media-library-service-media/1620fbe2-dcdf-4f6e-b24d-a1f8cdc5ed75.__CR0,0,362,453_PT0_SX362_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media-library-service-media/2bf1366b-118d-48a9-81c5-004038caaa7b.__CR0,0,362,453_PT0_SX362_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media-library-service-media/776b7024-1578-4ce4-a429-2a9349017ae4.__CR0,0,362,453_PT0_SX362_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media-library-service-media/be52c173-2865-4896-b85a-8003c4cc7a85.__CR0,0,362,453_PT0_SX362_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media-library-service-media/376b6031-a12c-4256-af9f-e595a7d6ccb7.__CR0,0,362,453_PT0_SX362_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media-library-service-media/52a0c5e5-9909-49d3-85d5-b8a75739e260.__CR0,0,362,453_PT0_SX362_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media-library-service-media/27f6e3d8-f711-4567-aa2d-d98eeccd5b91.__CR0,0,2001,820_PT0_SX1464_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media-library-service-media/85c1952c-fcab-4abb-909e-1f5659fb7911.__CR0,0,2001,820_PT0_SX1464_V1___.jpg', 'https://m.media-amazon.com/images/S/aplus-media-library-service-media/e7db743e-7d34-4dee-b131-8bb27421c60f.__CR0,0,2001,820_PT0_SX1464_V1___.jpg']",18.39,4.6,1K+ bought in past month,18446,B007EA4UBY,https://m.media-amazon.com/images/I/715xpfes4lL._AC_SL1500_.jpg
50c27d85-3219-4f5f-83b5-12540eb2a779,"MindWare Tightrope Strategy Board Game, Fun for Classrooms, 2-4 Players, 20 Min Play Time, Ages 6 & Up","Feline Fun on Nekojima!
Navigate the exciting world of Nekojima, where mischievous felines add an extra layer of excitement!
The lively districts buzz with excitement as the curious cat population prowls.
You're stacking Denchuu (Electrical Poles), while avoiding the mischievous cats strolling on the cables. It's a balancing act of epic proportions!
Challenge your friends & family to a game where strategy meets fun! Take turns placing or stacking the poles, making sure no cables are left hanging!
Will you successfully build the island of Nekojima's power grid? Or will the cats cause it all to crash down?
Nekojima
CDSK
Task Team
Decrypto
Min Map
Oh Really?
Stay Cool",31.95,4.5,50+ bought in past month,74,B0CGMKFSYF,https://m.media-amazon.com/images/I/81J6ENxLHVL._AC_SL1500_.jpg
291f8a78-ef4b-406b-819a-390608b09e9a,Buffalo Games - Planted,"Product Description In Kingdom Rush: Rift in Time, you and your allies must work together to fend off the furious onslaught of the mysterious Time Mage. Command Heroes and build Towers to defend the realm by placing polyomino pieces to attack your enemies and deploying soldiers to hold back the ever-advancing horde. Be careful, though! The Time Mage’s portals are wreaking havoc, causing all of the Towers to warp in and out of existence! Will you play your Towers to defend the Kingdom, or will you pass them to your compatriots so that the Towers can be upgraded? The decision is yours! Set Contains: 18 Path Tiles, 5 Hero Boards, 1 Wildcat Miniature, 5 Hero Minatures, 5 Hero Cards, 6 Spell Tiles, 20 Hero Special ability tiles, 4 Helper Cards, 44 Tower Cards, 18 Building Site Cards, 91 Horde and Portal Cards, 3 Boss Reference Cards, 16 Portal Storm Cards, 3 Boss Minatures, 4 Pathbreaker Cards, 12 Horde Trays, 18 Heart Tokens, 176 Damage Tiles, 4 PLayer Colour Markers, 6 Spawn Tokens, 1 Kingdom Map, 1 Rulebook, 12 Soldier Meeples, 3 Sheets of Kingdom Stickers, 1 Scenario Booklet",28.78,4.8,100+ bought in past month,434,B0BTZT7GFM,https://m.media-amazon.com/images/I/81riJtZh3GL._AC_SL1500_.jpg
d6c7648e-7c54-43d7-9c72-235b1dd0e046,Nekojima - Build The Power Grid but Don't Knock it Down! | Family Game for Kids and Adults for Ages 8 and up | Stacking and Weaving Dexterity Game | 1 to 5+ Players | 15 Minutes,"The main mode of Nemesis: Aftermath is the Epilogue Mode, a short (45-60 min.) 5-turn game, which is played after a regular game. At the start of this Epilogue, an unspecified amount of time has passed since the events that occurred in the Nemesis base game. The players use Characters (which haven't took part in base game) who enter the Nemesis to investigate. The ship bears many scars of its past tribulations, so any leftovers from your previous game will have effects on your Epilogue game.",38.12,4.7,100+ bought in past month,94,B0D98MW4KP,https://m.media-amazon.com/images/I/61DJDJ2zrNL._AC_SL1080_.jpg
28ff6ec2-8738-49d9-951a-a33733b08d90,"Nemesis Aftermath Board Game - Epilogue Mode Play, 5 New Characters, Added Traits & Shuttle Board, Cooperative Strategy Game for Adults, Ages 14+, 1-5 Players, 45-60 Min Playtime, Made by Rebel Studio","Introducing Century, a series of exciting and wonderfully addictive stand alone, mixable games. Each title is set in different centuries, from the 15th to the 17th, and depicts the major trading systems and routes of these eras. While quick and easy to learn, the century trilogy will fully engage even the most strategic players. Discover the beauties of the spice trading road and its colorful markets with the amazing artwork by international renowned artist Fernanda Suárez. Wrap your mind around simple and pure game mechanics combined with a touch of deck building system that lead to endless strategies and decisions. Century Spice road is truly an outstanding game. One you will play over and over and...over again!",0.0,0.0,0,0,B0CY5QZTWJ,https://m.media-amazon.com/images/I/91VW6lkbklL._AC_SL1500_.jpg
9dfcedd4-f637-4418-ac43-cafeb51d937d,"Bonsai by DV Games – Cultivate Your Perfect Bonsai Tile Placement Strategy Board Game, 40 Minutes of Playtme for Solo or Multiplayer, Up to 4 Players and Ages 10+","For two decades, TwiLight Imperium has thrilled gamers with its grand storytelling and tactical strategy. Now players can explore the next step in the TwiLight Imperium legacy with TwiLight Imperium Fourth Edition, an epic game of galactic conquest for three to six players. Each player takes command of one of seventeen unique civilizations to compete for interstellar supremacy through warfare, trade, uncertain allegiances, and political dominance. Every faction offers a Completely different play experience, from the wormhole-hopping Ghosts of Creuss to the Emirates of Hacan, the masters of trade. All of these races have many paths to victory, but only one will sit upon the throne of Mecatol Rex as the new masters of the galaxy.",31.95,4.7,50+ bought in past month,76,B0CDJL83W8,https://m.media-amazon.com/images/I/81cw7UOOyAL._AC_SL1500_.jpg
667d08bc-4150-431b-b6a4-f4f514abcab1,"Twilight Imperium: 4th Edition Board Game - Epic Galactic Conquest! Sci-Fi Strategy Game, Adventure Game for Kids & Adults, Ages 14+, 3-6 Players, 4-8 Hour Playtime, Made by Fantasy Flight Games","GO MEDIEVAL ON SOME ZOMBIES During the Middle Ages, a mysterious illness is sweeping across the countryside, turning anyone it touches into mindless, bloodthirsty walkers. Only the brave and strong can survive this Black Plague. Zombicide: Black Plague is a cooperative adventure, pitting a plucky band of Survivors against hordes of zombies controlled by evil Necromancers, intent on adding them to their midst. Teamwork, luck, and a sharpened axe will give players a fighting chance. Black Plague takes gamers’ favorite franchise in a new, medieval direction",164.99,4.9,100+ bought in past month,1416,B074YPSTRP,https://m.media-amazon.com/images/I/81YPN9RjRhL._AC_SL1500_.jpg
96e3ffd3-c7d1-4f54-964b-f98540e62120,Zombicide Black Plague Board Game (Base) | Strategy Board Game | Cooperative Board Game for Teens and Adults | Zombie Board Game | Ages 14+ | 1-6 Players | Average Playtime 1 Hour | Made by CMON,"NEXUS OPS - In the distant future, a potent and rare energy resource known as rubium controls the interstellar economy. Several galactic corporations compete for control over this resource in hopes of securing riches for themselves. When their military forces arrive to harvest rubium found on a foreign moon, they are greeted by the many indigenous life forms. They quickly conscript the alien creatures and begin marching against their competitors. Far out on the galactic frontier, away from oversight or public scrutiny, these four corporations now do fierce battle for control of the moon’s rubium. HOW IT’S DIFFERENT FROM PREVIOUS VERSIONS: Updated Illustrations and Graphic Design. Molded plastic 3D Monolith. Includes Team Play and variant rules from Fantasy Flight version. At a Glance: For Ages: 12+. Players: 2-4. Game Length: 60-90 minutes. Game Type: Family Strategy. NEXUS OPS and HASBRO and all related trademarks and logos are trademarks of Hasbro, Inc. 2024 Hasbro.",87.99,4.8,50+ bought in past month,939,B011MIVWV4,https://m.media-amazon.com/images/I/81e4CaibeNS._AC_SL1500_.jpg
06c523d0-c351-45f0-8151-820cd30d902a,"Renegade Game Studios: Nexus Ops - Strategy Board Game, Carry Out Secret Missions & Control The Mines to Collect Rubium, Ages 14+, 2-4 Players, 90 Min","Product Description Gather family and friends together for this really fun game of tricky hangs and steady hands! Try this hanging balance game and you'll be hooked! Suspend comes with 24 notched, rubber-tipped wire pieces to hang from a tabletop stand. Sound easy? Try adding another piece! Each time a bar is added, the balance shifts, the difficulty changes and the incredible midair sculpture transforms. Can you add all your game pieces without making it fall? This tricky game for 1-4 players is a test of steady nerves and steady hands. From the Manufacturer From classic wooden toys to crafts, pretend play, and games, Melissa & Doug products provide a launch pad to ignite imagination and a sense of wonder in all children so they can discover themselves, their passions, and their purpose. Since the company’s founding more than 25 years ago, Melissa & Doug has consistently delivered innovative products that inspire open-ended thinking, encourage kids to see new possibilities, and offer Countless Ways to Play. It’s part of a bigger vision to Take Back Childhood. Because by giving children a true childhood with the space and freedom to explore their world, we give them a path to realizing their full potential!",0.0,0.0,0,0,B0D92X7VDY,https://m.media-amazon.com/images/I/81IBOQMp36L._AC_SL1500_.jpg
dbd176e9-babe-4d9a-ac90-ee687a21d6a3,"AMEROUS 1-4 Players Shut The Box Dice Game, Wooden Board Table Math Game with 12 Dice and Shut-The-Box Instructions for Kids Adults, Family Classroom Home or Pub (12 Inches)","Do you want to share a good time with your family and friends? Are you still looking for the perfect a puzzle game toy? We are more professional, shut the box game 4 player dice game, 12 inches 4 way shut the box game 4 person countdown, your most sincere trusted partner. Brand introduction: AMEROUS professional board game manufacturer, is committed to providing customers with a good shopping experience, high-quality materials, exquisite craftsmanship, perfect design, considerate service, to bring you the perfect surprise. Why choose us? - Handmade from high quality natural solid wood with soft brown felt on the surface. - High-quality materials, robust, to ensure long-term use. - Unique appearance and fashion, the most popular gifts in 2020. - Both for social and family entertainment, and as a great tool for children to learn addition and subtractions. - Players roll the dice, add up the numbers, and then put down the pieces of the game, full of challenges. - Exercise adult's and kid's thinking, reaction and logic ability to be more focused. -The 4-way board game is played by 2 to 4 people, to strengthen communication and sharing, and to promote relationships. -Perfect tool for kids to learn math. -Easy to carry and store, essential for travel. Parameter: Material: natural solid wood Size: 12 inches Applicable people: adults and kids Use: classrooms, parties, picnics, parties, and bars Package: 4-Way 10 number boards 12 X Dice (8 colored, 4 wooden spares) 1 X Instruction 1 X Storage bag",23.99,4.8,1K+ bought in past month,2955,B088D29L2M,https://m.media-amazon.com/images/I/71YiS-XRu5L._AC_SL1500_.jpg
b02e4290-7ce0-43dd-b2f0-e3cf1de598df,Ravensburger Minecraft: Portal Dash - Engaging Family Board Game for Kids and Adults | Adventure-Packed Gameplay | Ideal Gift for Minecraft Enthusiasts | Suitable for Age 10 and Above,"Embark on an unforgettable journey with Ravensburger's Minecraft: Portal Dash - an adventure-packed, cooperative family board game. Players plunge into Minecraft's fiery underworld, the Nether, navigating through rugged landscapes filled with lava and magma, and facing off against dangerous monsters. Teamwork and strategic thinking are key as players must complete the portal in time and defeat its monstrous guardians to survive the adventure. The game includes high-quality, easy-to-understand instructions and game rules, making it accessible for players aged 10 years and up. As players progress, they use their equipment to perform actions - collect valuable blocks with pickaxes, move around the game board with boots, and defend themselves against monsters with swords and bows. The goal is to traverse the rugged landscapes of the Nether maps, defeat the boss monster at the end, and collect missing portal stones. Failure to deliver the blocks in time, or a player's life points dropping to zero, results in a loss for the team. Minecraft: Portal Dash, a game from Ravensburger - a trusted name in board games, is the perfect gift for gamers and Minecraft enthusiasts of all ages.",29.99,4.5,400+ bought in past month,86,B0B2F3M3V2,https://m.media-amazon.com/images/I/71GJvfHWsYL._AC_SL1305_.jpg
f35ef8bd-e353-44b5-a5c6-35ba2a9a0da2,"Mattel Games Blokus Shuffle UNO Edition Strategy Board Game, Family Game with Colorful Pieces and UNO-Themed Action Cards","It's the classic strategy game of Blokus, shuffled together with a wild new twist. Blokus Shuffle: UNO edition includes action cards inspired by the UNO card game that mix things up in unexpected ways. Players still follow the one rule of Blokus pieces must touch another piece of the same color, but only at the corners until the special deck of UNO themed action cards start breaking all the rules! When you play cards like Skip, Reverse, and Wild, you'll send the game in crazy new directions! The black gameboard for this special edition provides a striking contrast to the colorful Blokus pieces to give the game a whole new look. For 2 to 4 players aged 6 years or older, Blokus Shuffle can become the new favorite game night challenge! Makes a great gift for strategy game lovers. Colors and decorations may vary.",0.0,0.0,0,0,B08V4KJ9D2,https://m.media-amazon.com/images/I/71dximk+ALL._AC_SL1500_.jpg
992e5089-d834-4b07-a590-a93ed108a437,The Storymaster's Tales: Deeper into the Woods: Expansion to Weirding Woods. Become a Hero in a Grimm Family Tabletop RPG Boardgame Book. Kids and ... Storytelling Fairy Tales Gamebook Series),"Tyrants of Lothal introduces new heroes, enemies, allies, map tiles, and a six-part mini-campaign that can be played on its own or inserted into another campaign. Join the crew of the Ghost from Star Wars Rebels and fight against grand Admiral thrown, Hondo ohnaka, and the tyrants of Lothal! or pit them against each other with new characters ready to enter your skirmish battles!",0.0,0.0,0,0,B09BYBFMYL,https://m.media-amazon.com/images/I/81MIM2YO6uL._SL1294_.jpg
354228c4-e5b8-4f72-8d36-edc11bf9bdb2,"Blue Orange Games Planet Board Game - Award Winning Kids, Family or Adult Strategy 3D Board Game for 2 to 4 Players. Recommended for Ages 8 & Up.","The spark of life is about to jump from your hands to spread out in the world. Deploy your mountain ranges and your deserts, spread out your oceans and your glaciers. Handle wisely your continents to form environments suitable for the apparition of animal life and maybe you'll manage to create the most densely populated planet! In Planet, each player receives a planet core without anything on it. Each turn, players choose a tile with mountain/ice/forest/desert on it and place it on the planet. Then the player who fulfills the most conditions for the appearance of certain animals gains its card.",37.12,4.5,50+ bought in past month,1160,B07N8FN8R1,https://m.media-amazon.com/images/I/61yHZfyQpzL._AC_SL1000_.jpg
afbab582-c4b0-47d6-aac5-5deba47b0d54,Foundations of Metropolis - Strategy Board Game - for 1 to 4 Players and Ages 14+,"Seaside is the 2nd expansion for Dominion. It adds 26 new Kingdom cards to Dominion. Its central theme is your next turn; there are cards that do something this turn and next, cards that set up your next turn, and other ways to step outside of the bounds of a normal turn. All you ask is a tall ship and a star to steer her by. And someone who knows how to steer ships using stars. You finally got some of those rivers you’d wanted, and they led to the sea. These are dangerous, pirate-infested waters, and you cautiously send rat-infested ships across them, to establish lucrative trade at far-off merchant-infested ports. First, you will take over some islands, as a foothold. The natives seem friendly enough, crying their peace cries, and giving you spears and poison darts before you are even close enough to accept them properly. When you finally reach those ports you will conquer them, and from there you will look for more rivers. One day, all the rivers will be yours.",0.0,0.0,0,0,B0DDYM6ZTH,https://m.media-amazon.com/images/I/811d+GiAIpL._AC_SL1500_.jpg
00c96253-2c79-4a95-aaef-70462d12b2f8,Classic Mancala - Fun Board Game for Friends and Family - Timeless Strategy Game,"In Foundations of Metropolis, players will compete over three rounds to be the greatest architects in the city by purchasing deeds to empty lots and constructing new buildings on them. More complex buildings require more lots, but will bring you even greater prestige. The player with the most prestige will be appointed Grand Architect! Gameplay is the same in this standalone game as in Foundations of Rome, but with polyomino pieces and a brand new theme.",13.36,4.8,500+ bought in past month,3737,B01ECIKH8A,https://m.media-amazon.com/images/I/71ZfJMjTIHL._AC_SL1500_.jpg
082a62ee-4f0d-40d3-af56-9bfd779dbd07,"Renegade Game Studios | Robo Rally | Strategy Board Game for 2-6 Players, Ages 12+ with 6 Pre-Painted Robot Miniatures","If you thought that factory robots took the weekend off like you do (well, most of you), then you haven’t seen a ROBO RALLY yet. When the supervisors are gone and the cameras have been angled to watch the ceiling, the robots take charge and participate in exciting and deadly race-battles. ROBO RALLY is a competitive racing game full of robotic chaos Program your robot to tag checkpoints, attach powerful upgrades, and turn this dreary old warehouse into a fabulous fast and frenzied fun factory.",0.0,0.0,0,0,B0BRYNYK2H,https://m.media-amazon.com/images/I/81UGVATTW2L._AC_SL1500_.jpg
65bfd8d9-9602-4891-9951-51eb1e0fb035,Winning Moves Games Rack-O,"Established in 2007, Czech Games Edtion (CGE) is dedicated to crafting innovative board games. Our passion for games drives us forward.
Founded in 2007, Czech Games Edition (CGE) released our first title, Galaxy Trucker by Vlaada Chvátil.
Since then, CGE has published over 40 games and expansions, including Codenames, Alchemists, Tzolk’in, Letter Jam, Pulsar 2849, Dungeon Petz, Space Alert, Last Will, Tash-Kalar, and many others.
is a
, with over
for the whole family,
to
alike!
At CGE (Czech Games Edition), we are the inventors, manufacturer, and publisher of all our games! After design, development, and manufacturing in the Czech Republic, we work with partners to distribute our games worldwide!
Our company headquarters is in Prague, and we have a secondary office in Brno. There, we have a full digital team that works on our apps and digital game implementations for phones, tablets, and computers!
15 green agent cards, 100 Duet key cards, 11 timer tokens, 1 assassin card, 1 pad of mission maps, 1 card stand, 1 rulebook, & 200 cards with 400 new words
Codenames: Duet
Codenames
Codenames: Pictures
Codenames: Duet XXL",16.81,4.7,50+ bought in past month,1513,1223063097,https://m.media-amazon.com/images/I/810afRLx0PL._AC_SL1500_.jpg
9afb44ec-a0ca-4963-a782-f2e0d8f4a27d,"Century Big Box Board Game - Complete Trilogy Collection for Global Trading Adventures - Strategy Game for Kids and Adults, Ages 8+, 2-4 Players, 30-45 Min Playtime, Made by Plan B Games","Three Incredible Games, One Century Big Box! The groundbreaking trilogy of Emerson Matsuuchi returns in a big box format, containing all three original games in one convenient place. Each game stands alone, but you can mix and match the games for greater challenges! The Century Collection takes you on a global journey, exploring unique trading methods while traveling to find the perfect mix of spices. The brilliance of the design of this trilogy is still such an incredible accomplishment to this day!",0.0,0.0,0,0,B0CJDKJGQT,https://m.media-amazon.com/images/I/816-c9NdhZL._AC_SL1500_.jpg
e1e174f2-23fd-43b5-8a22-61568732252d,"El Grande Board Game - Engage in Medieval Intrigue in 15th Century Spain! Area Control Strategy Game for Kids & Adults, Ages 12+, 2-5 Players, 90 Min Playtime, Made by Hans im Glück","The Clue game gets an update with a card-revealing mirror that holds the answers to the mystery. In this suspenseful game, players have to find out who's responsible for murdering Mr. Boddy of Tudor Mansion in his own home. Get the scoop on the mansion's rooms, weapons, and guests and start detecting! Was it Plum with the wrench in the library? Or Green with the candlestick in the study? Eliminate information throughout the game in this whodunit. When a player is ready to make an accusation, they secretly press the button on the mirror to reveal Who, What, and Where. A correct accusation wins the game! Hasbro Gaming and all related terms are trademarks of Hasbro.",49.99,4.4,50+ bought in past month,18,B0CP8KKSKW,https://m.media-amazon.com/images/I/81ybqK8NUIL._AC_SL1500_.jpg
87555001-e5b8-452b-9287-4e3f56f651a1,"Munchkin Deluxe Board Game (Base Game), Family Board & Card Game, Adults, Kids, & Fantasy Roleplaying Game, Ages 10+, 3-6 Players, Avg Play Time 120 Min, From Steve Jackson Games","In Flamecraft, 1-5 players take on the role of Flamekeepers, gathering items, placing dragons and casting enchantments to enhance the shops of the town. Dragons are specialized (bread, meat, iron, crystal, plant and potion) and the Flamekeepers know which shops are the best home for each. Visit a shop to gain items and a favor from one of the dragons there. Gathered items can be used to enchant a shop, gaining reputation and the favors of all the dragons in the shop. If you are fortunate enough to attract fancy dragons then you will have opportunities to secure even more reputation. Flamecraft is a fantasy game of city building, worker placement, and hand management for 1-5 players ages 10+.",34.99,4.8,600+ bought in past month,10213,B004U7JJWE,https://m.media-amazon.com/images/I/91XpUKU1GcL._AC_SL1500_.jpg
